trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
440_0011,12:45,12:45,strendur,1,0,0
440_0011,12:50,12:50,skala,2,0,0
440_0011,13:10,13:10,skalafj_r_ur,3,0,0
440_0012,13:15,13:15,s_ldarfj_r_ur,1,0,0
440_0012,13:25,13:25,runavik,2,0,0
440_0012,13:35,13:35,toftir,3,0,0
440_0013,13:30,13:30,strendur,1,0,0
440_0013,13:35,13:35,skala,2,0,0
440_0013,13:45,13:45,skalafj_r_ur,3,0,0
440_0013,13:55,13:55,s_ldarfj_r_ur,4,0,0
440_0013,14:05,14:05,runavik,5,0,0
440_0013,14:15,14:15,toftir,6,0,0
440_0014,14:25,14:25,strendur,1,0,0
440_0014,14:30,14:30,skala,2,0,0
440_0014,14:50,14:50,skalafj_r_ur,3,0,0
440_0014,14:55,14:55,s_ldarfj_r_ur,4,0,0
440_0014,15:05,15:05,runavik,5,0,0
440_0014,15:15,15:15,toftir,6,0,0
440_0015,15:15,15:15,strendur,1,0,0
440_0015,15:20,15:20,skala,2,0,0
440_0015,15:40,15:40,skalafj_r_ur,3,0,0
440_0016,15:35,15:35,s_ldarfj_r_ur,1,0,0
440_0016,15:45,15:45,runavik,2,0,0
440_0016,15:50,15:50,toftir,3,0,0
440_0017,16:05,16:05,strendur,1,0,0
440_0017,16:10,16:10,skala,2,0,0
440_0017,16:30,16:30,skalafj_r_ur,3,0,0
440_0017,16:35,16:35,s_ldarfj_r_ur,4,0,0
440_0017,16:45,16:45,runavik,5,0,0
440_0017,16:50,16:50,toftir,6,0,0
440_0018,17:00,17:00,strendur,1,0,0
440_0018,17:05,17:05,skala,2,0,0
440_0018,17:25,17:25,skalafj_r_ur,3,0,0
440_0018,17:35,17:35,s_ldarfj_r_ur,4,0,0
440_0018,17:45,17:45,runavik,5,0,0
440_0018,17:50,17:50,toftir,6,0,0
440_0019,18:05,18:05,strendur,1,0,0
440_0019,18:10,18:10,skala,2,0,0
440_0019,18:30,18:30,skalafj_r_ur,3,0,0
440_0020,18:35,18:35,s_ldarfj_r_ur,1,0,0
440_0020,18:45,18:45,runavik,2,0,0
440_0020,18:55,18:55,toftir,3,0,0
440_0021,18:55,18:55,strendur,1,0,0
440_0021,19:00,19:00,skala,2,0,0
440_0021,19:25,19:25,skalafj_r_ur,3,0,0
440_0021,19:30,19:30,s_ldarfj_r_ur,4,0,0
440_0021,19:35,19:35,runavik,5,0,0
440_0021,19:45,19:45,toftir,6,0,0
440_0022,06:00,06:00,toftir,1,0,0
440_0022,07:00,07:00,runavik,2,0,0
440_0022,06:15,06:15,s_ldarfj_r_ur,3,0,0
440_0022,06:25,06:25,skalafj_r_ur,4,0,0
440_0022,06:35,06:35,skala,5,0,0
440_0022,06:50,06:50,strendur,6,0,0
440_0022,07:00,07:00,runavik,7,0,0
440_0023,06:55,06:55,toftir,1,0,0
440_0023,07:15,07:15,s_ldarfj_r_ur,2,0,0
440_0023,07:20,07:20,skalafj_r_ur,3,0,0
440_0023,07:25,07:25,skala,4,0,0
440_0023,07:45,07:45,strendur,5,0,0
440_0024,07:35,07:35,toftir,1,0,0
440_0024,07:50,07:50,s_ldarfj_r_ur,2,0,0
440_0025,08:10,08:10,s_ldarfj_r_ur,1,0,0
440_0025,08:15,08:15,skalafj_r_ur,2,0,0
440_0025,08:20,08:20,skala,3,0,0
440_0025,08:40,08:40,strendur,4,0,0
440_0026,08:40,08:40,toftir,1,0,0
440_0026,09:00,09:00,s_ldarfj_r_ur,2,0,0
440_0026,09:25,09:25,skalafj_r_ur,3,0,0
440_0026,09:30,09:30,skala,4,0,0
440_0027,08:55,08:55,toftir,1,0,0
440_0027,09:10,09:10,s_ldarfj_r_ur,2,0,0
440_0027,09:25,09:25,skalafj_r_ur,3,0,0
440_0027,09:30,09:30,skala,4,0,0
440_0027,09:40,09:40,strendur,5,0,0
440_0028,10:05,10:05,toftir,1,0,0
440_0028,10:25,10:25,s_ldarfj_r_ur,2,0,0
440_0029,11:55,11:55,s_ldarfj_r_ur,1,0,0
440_0029,12:00,12:00,skalafj_r_ur,2,0,0
440_0029,12:10,12:10,skala,3,0,0
440_0029,12:20,12:20,strendur,4,0,0
440_0030,12:55,12:55,toftir,1,0,0
440_0030,13:15,13:15,s_ldarfj_r_ur,2,0,0
440_0031,13:10,13:10,skalafj_r_ur,1,0,0
440_0031,13:15,13:15,skala,2,0,0
440_0031,13:30,13:30,strendur,3,0,0
440_0032,13:35,13:35,toftir,1,0,0
440_0032,13:50,13:50,s_ldarfj_r_ur,2,0,0
440_0032,14:00,14:00,skalafj_r_ur,3,0,0
440_0032,14:05,14:05,skala,4,0,0
440_0032,14:20,14:20,strendur,5,0,0
440_0033,14:25,14:25,toftir,1,0,0
440_0033,14:40,14:40,s_ldarfj_r_ur,2,0,0
440_0033,14:50,14:50,skalafj_r_ur,3,0,0
440_0033,14:55,14:55,skala,4,0,0
440_0033,15:10,15:10,strendur,5,0,0
440_0033,15:30,15:30,selatra,6,0,0
440_0034,15:40,15:40,skalafj_r_ur,1,0,0
440_0034,16:05,16:05,strendur,2,0,0
440_0035,15:55,15:55,toftir,1,0,0
440_0035,16:15,16:15,s_ldarfj_r_ur,2,0,0
440_0035,16:30,16:30,skalafj_r_ur,3,0,0
440_0035,16:40,16:40,skala,4,0,0
440_0035,17:00,17:00,strendur,5,0,0
440_0036,16:55,16:55,toftir,1,0,0
440_0036,17:10,17:10,s_ldarfj_r_ur,2,0,0
440_0036,17:25,17:25,skalafj_r_ur,3,0,0
440_0036,17:35,17:35,skala,4,0,0
440_0036,17:50,17:50,strendur,5,0,0
440_0037,18:15,18:15,toftir,1,0,0
440_0037,18:35,18:35,s_ldarfj_r_ur,2,0,0
440_0038,18:30,18:30,skalafj_r_ur,1,0,0
440_0038,18:35,18:35,skala,2,0,0
440_0038,18:50,18:50,strendur,3,0,0
440_0039,18:55,18:55,toftir,1,0,0
440_0039,19:10,19:10,s_ldarfj_r_ur,2,0,0
440_0039,19:20,19:20,skalafj_r_ur,3,0,0
440_0039,19:25,19:25,skala,4,0,0
440_0039,19:40,19:40,strendur,5,0,0
442_0001,07:40,07:40,runavik,1,0,0
442_0001,07:30,07:30,rituvik,2,0,0
442_0001,07:20,07:20,uvik,3,0,0
442_0001,07:30,07:30,rituvik,4,0,0
442_0001,07:40,07:40,runavik,5,0,0
442_0002,15:40,15:40,glyvrar,1,0,0
442_0002,16:15,16:15,runavik,2,0,0
442_0002,16:05,16:05,uvik,3,0,0
442_0002,16:15,16:15,runavik,4,0,0
444_0001,13:35,13:35,kambsdalur,1,0,0
444_0001,13:45,13:45,s_ldarfj_r_ur,2,0,0
444_0002,15:20,15:20,kambsdalur,1,0,0
444_0002,15:30,15:30,s_ldarfj_r_ur,2,0,0
444_0002,15:40,15:40,skalafj_r_ur,3,0,0
450_0001,07:20,07:20,torshavn,1,0,0
450_0001,07:55,07:55,runavik,2,0,0
450_0001,08:00,08:00,toftir,3,0,0
450_0001,07:45,07:45,strendur,4,0,0
450_0001,07:55,07:55,runavik,5,0,0
450_0001,08:00,08:00,toftir,6,0,0
450_0001,08:25,08:25,torshavn,7,0,0
450_0002,08:25,08:25,torshavn,1,0,0
450_0002,08:55,08:55,strendur,2,0,0
450_0002,09:15,09:15,torshavn,3,0,0
450_0003,08:35,08:35,torshavn,1,0,0
450_0003,09:05,09:05,strendur,2,0,0
450_0003,09:25,09:25,torshavn,3,0,0
450_0004,11:20,11:20,torshavn,1,0,0
450_0004,12:30,12:30,runavik,2,0,0
450_0004,12:50,12:50,torshavn,3,0,0
450_0005,13:05,13:05,torshavn,1,0,0
450_0005,13:40,13:40,runavik,2,0,0
450_0005,13:45,13:45,toftir,3,0,0
450_0005,13:30,13:30,strendur,4,0,0
450_0005,13:40,13:40,runavik,5,0,0
450_0005,13:45,13:45,toftir,6,0,0
450_0005,14:10,14:10,torshavn,7,0,0
450_0006,14:10,14:10,torshavn,1,0,0
450_0006,14:40,14:40,runavik,2,0,0
450_0006,15:00,15:00,torshavn,3,0,0
450_0007,15:20,15:20,torshavn,1,0,0
450_0007,16:05,16:05,strendur,2,0,0
450_0007,16:25,16:25,torshavn,3,0,0
450_0008,16:25,16:25,torshavn,1,0,0
450_0008,17:00,17:00,strendur,2,0,0
450_0008,17:25,17:25,torshavn,3,0,0
450_0009,17:40,17:40,torshavn,1,0,0
450_0009,18:20,18:20,runavik,2,0,0
450_0009,18:05,18:05,strendur,3,0,0
450_0009,18:20,18:20,runavik,4,0,0
450_0009,18:40,18:40,torshavn,5,0,0
450_0010,18:25,18:25,torshavn,1,0,0
450_0010,19:00,19:00,runavik,2,0,0
450_0010,19:05,19:05,toftir,3,0,0
450_0010,18:50,18:50,strendur,4,0,0
450_0010,19:00,19:00,runavik,5,0,0
450_0010,19:05,19:05,toftir,6,0,0
450_0010,19:25,19:25,torshavn,7,0,0
481_0001,14:00,14:00,skalafj_r_ur,1,0,0
481_0001,14:20,14:20,oyndarfj_r_ur,2,0,0
481_0002,15:40,15:40,skalafj_r_ur,1,0,0
481_0002,16:00,16:00,oyndarfj_r_ur,2,0,0
481_0003,17:25,17:25,skalafj_r_ur,1,0,0
481_0003,17:35,17:35,hellurnar,2,0,0
481_0003,17:45,17:45,oyndarfj_r_ur,3,0,0
481_0004,07:05,07:05,oyndarfj_r_ur,1,0,0
481_0004,07:20,07:20,skalafj_r_ur,2,0,0
481_0005,14:20,14:20,oyndarfj_r_ur,1,0,0
481_0005,14:45,14:45,skalafj_r_ur,2,0,0
481_0006,16:00,16:00,oyndarfj_r_ur,1,0,0
481_0006,16:25,16:25,skalafj_r_ur,2,0,0
481_0007,17:45,17:45,oyndarfj_r_ur,1,0,0
481_0007,18:10,18:10,skalafj_r_ur,2,0,0
500_0001,08:15,08:15,klaksvik,1,0,0
500_0001,08:35,08:35,hvannasund,2,0,0
500_0002,11:30,11:30,klaksvik,1,0,0
500_0002,11:55,11:55,hvannasund,2,0,0
500_0002,12:15,12:15,vi_arei_i,3,0,0
500_0003,12:25,12:25,klaksvik,1,0,0
500_0003,12:40,12:40,hvannasund,2,0,0
500_0003,12:50,12:50,vi_arei_i,3,0,0
500_0004,14:15,14:15,klaksvik,1,0,0
500_0004,14:35,14:35,hvannasund,2,0,0
500_0004,14:55,14:55,vi_arei_i,3,0,0
500_0005,15:45,15:45,klaksvik,1,0,0
500_0005,16:05,16:05,hvannasund,2,0,0
500_0005,16:25,16:25,vi_arei_i,3,0,0
500_0006,18:00,18:00,klaksvik,1,0,0
500_0006,18:20,18:20,hvannasund,2,0,0
500_0006,18:40,18:40,vi_arei_i,3,0,0
500_0007,06:45,06:45,vi_arei_i,1,0,0
500_0007,06:53,06:53,hvannasund,2,0,0
500_0007,07:30,07:30,klaksvik,3,0,0
500_0008,08:33,08:33,hvannasund,1,0,0
500_0008,08:55,08:55,klaksvik,2,0,0
500_0009,12:15,12:15,vi_arei_i,1,0,0
500_0009,12:23,12:23,hvannasund,2,0,0
500_0009,12:50,12:50,klaksvik,3,0,0
500_0010,12:50,12:50,vi_arei_i,1,0,0
500_0010,12:57,12:57,hvannasund,2,0,0
500_0010,13:20,13:20,klaksvik,3,0,0
500_0011,15:00,15:00,vi_arei_i,1,0,0
500_0011,15:08,15:08,hvannasund,2,0,0
500_0011,15:30,15:30,klaksvik,3,0,0
500_0012,16:25,16:25,vi_arei_i,1,0,0
500_0012,16:33,16:33,hvannasund,2,0,0
500_0012,17:00,17:00,klaksvik,3,0,0
500_0013,18:45,18:45,vi_arei_i,1,0,0
500_0013,18:53,18:53,hvannasund,2,0,0
500_0013,19:20,19:20,klaksvik,3,0,0
504_0001,08:00,08:00,klaksvik,1,0,0
504_0001,07:40,07:40,haraldssund,2,0,0
504_0001,07:30,07:30,kunoy,3,0,0
504_0001,07:40,07:40,haraldssund,4,0,0
504_0001,08:00,08:00,klaksvik,5,0,0
504_0002,18:10,18:10,klaksvik,1,0,0
504_0002,17:50,17:50,haraldssund,2,0,0
504_0002,17:40,17:40,kunoy,3,0,0
504_0002,17:50,17:50,haraldssund,4,0,0
504_0002,18:10,18:10,klaksvik,5,0,0
506_0001,06:25,06:25,tr_llanes,1,0,0
506_0001,06:35,06:35,mikladalur,2,0,0
506_0001,06:50,06:50,husar,3,0,0
506_0001,07:00,07:00,sy_radalur_harbour,4,0,0
506_0002,07:45,07:45,tr_llanes,1,0,0
506_0002,07:55,07:55,mikladalur,2,0,0
506_0002,08:10,08:10,husar,3,0,0
506_0002,08:20,08:20,sy_radalur_harbour,4,0,0
506_0003,09:45,09:45,tr_llanes,1,0,0
506_0003,09:55,09:55,mikladalur,2,0,0
506_0003,10:10,10:10,husar,3,0,0
506_0003,10:20,10:20,sy_radalur_harbour,4,0,0
506_0004,13:45,13:45,tr_llanes,1,0,0
506_0004,13:55,13:55,mikladalur,2,0,0
506_0004,14:10,14:10,husar,3,0,0
506_0004,14:20,14:20,sy_radalur_harbour,4,0,0
506_0005,15:15,15:15,tr_llanes,1,0,0
506_0005,15:25,15:25,mikladalur,2,0,0
506_0005,15:40,15:40,husar,3,0,0
506_0005,15:50,15:50,sy_radalur_harbour,4,0,0
506_0006,17:00,17:00,tr_llanes,1,0,0
506_0006,17:10,17:10,mikladalur,2,0,0
506_0006,17:25,17:25,husar,3,0,0
506_0006,17:35,17:35,sy_radalur_harbour,4,0,0
506_0007,18:15,18:15,tr_llanes,1,0,0
506_0007,18:25,18:25,mikladalur,2,0,0
506_0007,18:40,18:40,husar,3,0,0
506_0007,18:50,18:50,sy_radalur_harbour,4,0,0
506_0008,22:00,22:00,tr_llanes,1,0,0
506_0008,22:10,22:10,mikladalur,2,0,0
506_0008,22:25,22:25,husar,3,0,0
506_0008,22:35,22:35,sy_radalur_harbour,4,0,0
506_0009,07:00,07:00,sy_radalur_harbour,1,0,0
506_0009,07:05,07:05,husar,2,0,0
506_0009,07:35,07:35,tr_llanes,3,0,0
506_0010,08:20,08:20,sy_radalur_harbour,1,0,0
506_0010,08:25,08:25,husar,2,0,0
506_0010,08:50,08:50,tr_llanes,3,0,0
506_0011,10:20,10:20,sy_radalur_harbour,1,0,0
506_0011,10:25,10:25,husar,2,0,0
506_0011,10:50,10:50,tr_llanes,3,0,0
506_0012,14:20,14:20,sy_radalur_harbour,1,0,0
506_0012,14:25,14:25,husar,2,0,0
506_0012,14:50,14:50,tr_llanes,3,0,0
506_0013,15:50,15:50,sy_radalur_harbour,1,0,0
506_0013,15:55,15:55,husar,2,0,0
506_0013,16:25,16:25,tr_llanes,3,0,0
506_0014,17:35,17:35,sy_radalur_harbour,1,0,0
506_0014,17:40,17:40,husar,2,0,0
506_0014,18:05,18:05,tr_llanes,3,0,0
506_0015,18:50,18:50,sy_radalur_harbour,1,0,0
506_0015,18:55,18:55,husar,2,0,0
506_0015,19:20,19:20,tr_llanes,3,0,0
506_0016,22:35,22:35,sy_radalur_harbour,1,0,0
506_0016,22:40,22:40,husar,2,0,0
506_0016,22:55,22:55,mikladalur,3,0,0
506_0016,23:05,23:05,tr_llanes,4,0,0
506_0017,07:00,07:00,sy_radalur_harbour,1,0,0
506_0017,07:05,07:05,husar,2,0,0
506_0017,07:30,07:30,tr_llanes,3,0,0
506_0018,08:20,08:20,sy_radalur_harbour,1,0,0
506_0018,08:25,08:25,husar,2,0,0
506_0018,08:50,08:50,tr_llanes,3,0,0
506_0019,09:30,09:30,sy_radalur_harbour,1,0,0
506_0019,09:35,09:35,husar,2,0,0
506_0019,10:00,10:00,tr_llanes,3,0,0
506_0020,10:20,10:20,sy_radalur_harbour,1,0,0
506_0020,10:25,10:25,husar,2,0,0
506_0020,10:50,10:50,tr_llanes,3,0,0
506_0021,13:25,13:25,mikladalur,1,0,0
506_0021,13:35,13:35,tr_llanes,2,0,0
506_0022,14:20,14:20,sy_radalur_harbour,1,0,0
506_0022,14:25,14:25,husar,2,0,0
506_0022,14:50,14:50,tr_llanes,3,0,0
506_0023,15:10,15:10,sy_radalur_harbour,1,0,0
506_0023,15:15,15:15,husar,2,0,0
506_0023,15:40,15:40,tr_llanes,3,0,0
506_0024,15:30,15:30,sy_radalur_harbour,1,0,0
506_0024,15:35,15:35,husar,2,0,0
506_0024,16:00,16:00,tr_llanes,3,0,0
506_0025,16:30,16:30,sy_radalur_harbour,1,0,0
506_0025,16:35,16:35,husar,2,0,0
506_0025,17:00,17:00,tr_llanes,3,0,0
506_0026,17:35,17:35,sy_radalur_harbour,1,0,0
506_0026,17:40,17:40,husar,2,0,0
506_0026,18:05,18:05,tr_llanes,3,0,0
506_0027,18:50,18:50,sy_radalur_harbour,1,0,0
506_0027,18:55,18:55,husar,2,0,0
506_0027,19:20,19:20,tr_llanes,3,0,0
506_0028,22:35,22:35,sy_radalur_harbour,1,0,0
506_0028,22:40,22:40,husar,2,0,0
506_0028,23:05,23:05,tr_llanes,3,0,0
506_0029,06:25,06:25,tr_llanes,1,0,0
506_0029,06:35,06:35,mikladalur,2,0,0
506_0029,06:50,06:50,husar,3,0,0
506_0029,07:00,07:00,sy_radalur_harbour,4,0,0
506_0030,07:45,07:45,tr_llanes,1,0,0
506_0030,07:55,07:55,mikladalur,2,0,0
506_0030,08:10,08:10,husar,3,0,0
506_0030,08:20,08:20,sy_radalur_harbour,4,0,0
506_0031,09:45,09:45,tr_llanes,1,0,0
506_0031,09:55,09:55,mikladalur,2,0,0
506_0031,10:10,10:10,husar,3,0,0
506_0031,10:20,10:20,sy_radalur_harbour,4,0,0
506_0032,13:15,13:15,tr_llanes,1,0,0
506_0032,13:25,13:25,mikladalur,2,0,0
506_0033,13:45,13:45,tr_llanes,1,0,0
506_0033,13:55,13:55,mikladalur,2,0,0
506_0033,14:10,14:10,husar,3,0,0
506_0033,14:20,14:20,sy_radalur_harbour,4,0,0
506_0034,14:35,14:35,tr_llanes,1,0,0
506_0034,14:45,14:45,mikladalur,2,0,0
506_0034,15:00,15:00,husar,3,0,0
506_0034,15:10,15:10,sy_radalur_harbour,4,0,0
506_0035,14:55,14:55,tr_llanes,1,0,0
506_0035,15:05,15:05,mikladalur,2,0,0
506_0035,15:20,15:20,husar,3,0,0
506_0035,15:30,15:30,sy_radalur_harbour,4,0,0
506_0036,15:55,15:55,tr_llanes,1,0,0
506_0036,16:05,16:05,mikladalur,2,0,0
506_0036,16:20,16:20,husar,3,0,0
506_0036,16:30,16:30,sy_radalur_harbour,4,0,0
506_0037,17:00,17:00,tr_llanes,1,0,0
506_0037,17:10,17:10,mikladalur,2,0,0
506_0037,17:25,17:25,husar,3,0,0
506_0037,17:35,17:35,sy_radalur_harbour,4,0,0
506_0038,18:15,18:15,tr_llanes,1,0,0
506_0038,18:25,18:25,mikladalur,2,0,0
506_0038,18:40,18:40,husar,3,0,0
506_0038,18:50,18:50,sy_radalur_harbour,4,0,0
56_0001,06:40,06:40,klaksvik,1,0,0
56_0001,07:00,07:00,sy_radalur_harbour,2,0,0
56_0002,08:00,08:00,klaksvik,1,0,0
56_0002,08:20,08:20,sy_radalur_harbour,2,0,0
56_0003,10:00,10:00,klaksvik,1,0,0
56_0003,10:20,10:20,sy_radalur_harbour,2,0,0
56_0004,15:30,15:30,klaksvik,1,0,0
56_0004,15:50,15:50,sy_radalur_harbour,2,0,0
56_0005,17:15,17:15,klaksvik,1,0,0
56_0005,17:35,17:35,sy_radalur_harbour,2,0,0
56_0006,18:30,18:30,klaksvik,1,0,0
56_0006,18:50,18:50,sy_radalur_harbour,2,0,0
56_0007,06:40,06:40,klaksvik,1,0,0
56_0007,07:00,07:00,sy_radalur_harbour,2,0,0
56_0008,08:00,08:00,klaksvik,1,0,0
56_0008,08:20,08:20,sy_radalur_harbour,2,0,0
56_0009,15:30,15:30,klaksvik,1,0,0
56_0009,15:50,15:50,sy_radalur_harbour,2,0,0
56_0010,17:15,17:15,klaksvik,1,0,0
56_0010,17:35,17:35,sy_radalur_harbour,2,0,0
56_0011,18:30,18:30,klaksvik,1,0,0
56_0011,18:50,18:50,sy_radalur_harbour,2,0,0
56_0012,06:40,06:40,klaksvik,1,0,0
56_0012,07:00,07:00,sy_radalur_harbour,2,0,0
56_0013,08:00,08:00,klaksvik,1,0,0
56_0013,08:20,08:20,sy_radalur_harbour,2,0,0
56_0014,10:00,10:00,klaksvik,1,0,0
56_0014,10:20,10:20,sy_radalur_harbour,2,0,0
56_0015,15:30,15:30,klaksvik,1,0,0
56_0015,15:50,15:50,sy_radalur_harbour,2,0,0
56_0016,17:15,17:15,klaksvik,1,0,0
56_0016,17:35,17:35,sy_radalur_harbour,2,0,0
56_0017,18:30,18:30,klaksvik,1,0,0
56_0017,18:50,18:50,sy_radalur_harbour,2,0,0
56_0018,06:40,06:40,klaksvik,1,0,0
56_0018,07:00,07:00,sy_radalur_harbour,2,0,0
56_0019,08:00,08:00,klaksvik,1,0,0
56_0019,08:20,08:20,sy_radalur_harbour,2,0,0
56_0020,15:30,15:30,klaksvik,1,0,0
56_0020,15:50,15:50,sy_radalur_harbour,2,0,0
56_0021,17:15,17:15,klaksvik,1,0,0
56_0021,17:35,17:35,sy_radalur_harbour,2,0,0
56_0022,18:30,18:30,klaksvik,1,0,0
56_0022,18:50,18:50,sy_radalur_harbour,2,0,0
56_0023,06:40,06:40,klaksvik,1,0,0
56_0023,07:00,07:00,sy_radalur_harbour,2,0,0
56_0024,08:00,08:00,klaksvik,1,0,0
56_0024,08:20,08:20,sy_radalur_harbour,2,0,0
56_0025,10:00,10:00,klaksvik,1,0,0
56_0025,10:20,10:20,sy_radalur_harbour,2,0,0
56_0026,15:30,15:30,klaksvik,1,0,0
56_0026,15:50,15:50,sy_radalur_harbour,2,0,0
56_0027,17:15,17:15,klaksvik,1,0,0
56_0027,17:35,17:35,sy_radalur_harbour,2,0,0
56_0028,18:30,18:30,klaksvik,1,0,0
56_0028,18:50,18:50,sy_radalur_harbour,2,0,0
56_0029,08:00,08:00,klaksvik,1,0,0
56_0029,08:20,08:20,sy_radalur_harbour,2,0,0
56_0030,10:00,10:00,klaksvik,1,0,0
56_0030,10:20,10:20,sy_radalur_harbour,2,0,0
56_0031,14:00,14:00,klaksvik,1,0,0
56_0031,14:20,14:20,sy_radalur_harbour,2,0,0
56_0032,17:15,17:15,klaksvik,1,0,0
56_0032,17:35,17:35,sy_radalur_harbour,2,0,0
56_0033,10:00,10:00,klaksvik,1,0,0
56_0033,10:20,10:20,sy_radalur_harbour,2,0,0
56_0034,14:00,14:00,klaksvik,1,0,0
56_0034,14:20,14:20,sy_radalur_harbour,2,0,0
56_0035,17:15,17:15,klaksvik,1,0,0
56_0035,17:35,17:35,sy_radalur_harbour,2,0,0
56_0036,06:40,06:40,klaksvik,1,0,0
56_0036,07:00,07:00,sy_radalur_harbour,2,0,0
56_0037,08:00,08:00,klaksvik,1,0,0
56_0037,08:20,08:20,sy_radalur_harbour,2,0,0
56_0038,10:00,10:00,klaksvik,1,0,0
56_0038,10:20,10:20,sy_radalur_harbour,2,0,0
56_0039,14:50,14:50,klaksvik,1,0,0
56_0039,15:10,15:10,sy_radalur_harbour,2,0,0
56_0040,16:10,16:10,klaksvik,1,0,0
56_0040,16:30,16:30,sy_radalur_harbour,2,0,0
56_0041,17:15,17:15,klaksvik,1,0,0
56_0041,17:35,17:35,sy_radalur_harbour,2,0,0
56_0042,18:30,18:30,klaksvik,1,0,0
56_0042,18:50,18:50,sy_radalur_harbour,2,0,0
56_0043,06:40,06:40,klaksvik,1,0,0
56_0043,07:00,07:00,sy_radalur_harbour,2,0,0
56_0044,08:00,08:00,klaksvik,1,0,0
56_0044,08:20,08:20,sy_radalur_harbour,2,0,0
56_0045,09:00,09:00,klaksvik,1,0,0
56_0045,09:20,09:20,sy_radalur_harbour,2,0,0
56_0046,14:50,14:50,klaksvik,1,0,0
56_0046,15:10,15:10,sy_radalur_harbour,2,0,0
56_0047,16:10,16:10,klaksvik,1,0,0
56_0047,16:30,16:30,sy_radalur_harbour,2,0,0
56_0048,17:15,17:15,klaksvik,1,0,0
56_0048,17:35,17:35,sy_radalur_harbour,2,0,0
56_0049,18:30,18:30,klaksvik,1,0,0
56_0049,18:50,18:50,sy_radalur_harbour,2,0,0
56_0050,06:40,06:40,klaksvik,1,0,0
56_0050,07:00,07:00,sy_radalur_harbour,2,0,0
56_0051,08:00,08:00,klaksvik,1,0,0
56_0051,08:20,08:20,sy_radalur_harbour,2,0,0
56_0052,10:00,10:00,klaksvik,1,0,0
56_0052,10:20,10:20,sy_radalur_harbour,2,0,0
56_0053,14:50,14:50,klaksvik,1,0,0
56_0053,15:10,15:10,sy_radalur_harbour,2,0,0
56_0054,16:10,16:10,klaksvik,1,0,0
56_0054,16:30,16:30,sy_radalur_harbour,2,0,0
56_0055,17:15,17:15,klaksvik,1,0,0
56_0055,17:35,17:35,sy_radalur_harbour,2,0,0
56_0056,18:30,18:30,klaksvik,1,0,0
56_0056,18:50,18:50,sy_radalur_harbour,2,0,0
56_0057,06:40,06:40,klaksvik,1,0,0
56_0057,07:00,07:00,sy_radalur_harbour,2,0,0
56_0058,08:00,08:00,klaksvik,1,0,0
56_0058,08:20,08:20,sy_radalur_harbour,2,0,0
56_0059,09:00,09:00,klaksvik,1,0,0
56_0059,09:20,09:20,sy_radalur_harbour,2,0,0
56_0060,14:50,14:50,klaksvik,1,0,0
56_0060,15:10,15:10,sy_radalur_harbour,2,0,0
56_0061,16:10,16:10,klaksvik,1,0,0
56_0061,16:30,16:30,sy_radalur_harbour,2,0,0
56_0062,17:15,17:15,klaksvik,1,0,0
56_0062,17:35,17:35,sy_radalur_harbour,2,0,0
56_0063,18:30,18:30,klaksvik,1,0,0
56_0063,18:50,18:50,sy_radalur_harbour,2,0,0
56_0064,06:40,06:40,klaksvik,1,0,0
56_0064,07:00,07:00,sy_radalur_harbour,2,0,0
56_0065,08:00,08:00,klaksvik,1,0,0
56_0065,08:20,08:20,sy_radalur_harbour,2,0,0
56_0066,10:00,10:00,klaksvik,1,0,0
56_0066,10:20,10:20,sy_radalur_harbour,2,0,0
56_0067,14:50,14:50,klaksvik,1,0,0
56_0067,15:10,15:10,sy_radalur_harbour,2,0,0
56_0068,16:10,16:10,klaksvik,1,0,0
56_0068,16:30,16:30,sy_radalur_harbour,2,0,0
56_0069,17:15,17:15,klaksvik,1,0,0
56_0069,17:35,17:35,sy_radalur_harbour,2,0,0
56_0070,18:30,18:30,klaksvik,1,0,0
56_0070,18:50,18:50,sy_radalur_harbour,2,0,0
56_0071,08:00,08:00,klaksvik,1,0,0
56_0071,08:20,08:20,sy_radalur_harbour,2,0,0
56_0072,10:00,10:00,klaksvik,1,0,0
56_0072,10:20,10:20,sy_radalur_harbour,2,0,0
56_0073,14:00,14:00,klaksvik,1,0,0
56_0073,14:20,14:20,sy_radalur_harbour,2,0,0
56_0074,15:10,15:10,klaksvik,1,0,0
56_0074,15:30,15:30,sy_radalur_harbour,2,0,0
56_0075,17:15,17:15,klaksvik,1,0,0
56_0075,17:35,17:35,sy_radalur_harbour,2,0,0
56_0076,18:30,18:30,klaksvik,1,0,0
56_0076,18:50,18:50,sy_radalur_harbour,2,0,0
56_0077,10:00,10:00,klaksvik,1,0,0
56_0077,10:20,10:20,sy_radalur_harbour,2,0,0
56_0078,14:00,14:00,klaksvik,1,0,0
56_0078,14:20,14:20,sy_radalur_harbour,2,0,0
56_0079,15:10,15:10,klaksvik,1,0,0
56_0079,15:30,15:30,sy_radalur_harbour,2,0,0
56_0080,17:15,17:15,klaksvik,1,0,0
56_0080,17:35,17:35,sy_radalur_harbour,2,0,0
56_0081,18:30,18:30,klaksvik,1,0,0
56_0081,18:50,18:50,sy_radalur_harbour,2,0,0
58_0001,06:00,06:00,hvannasund,1,0,0
58_0001,06:30,06:30,hattarvik,2,0,0
